Student_ID,Actual,Random Forest (sum),Random Forest (mean),Gradient Boosting (sum),Gradient Boosting (mean),Decision Tree (sum),Decision Tree (mean),KNN (sum),KNN (mean),XGBoost (sum),XGBoost (mean),LightGBM (sum),LightGBM (mean),Logistic Regression (sum),Logistic Regression (mean)
605974,Withdrawn,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Active
611542,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn
622773,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
589948,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
260955,Active,Active,Withdrawn,Active,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn
580516,Active,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn
695729,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn
631075,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active
2540724,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
586526,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active
541108,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
522082,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
583202,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active
500459,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Withdrawn
1467014,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
2356809,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
67602,Withdrawn,Withdrawn,Active,Active,Active,Withdrawn,Active,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn
609422,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn
696043,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
557850,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn
316841,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
515857,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Active,Withdrawn,Active,Active,Withdrawn,Active
693998,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
440171,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
292694,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
392427,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
64450,Active,Withdrawn,Withdrawn,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active
544173,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active,Active
365707,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
1818385,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn,Active,Active
587906,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn
556012,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
637665,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
171692,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
561268,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active
393142,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
511350,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
607052,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
680212,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active
608419,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active
620094,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active
686018,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
601234,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
621475,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
258978,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn
590189,Active,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn
501432,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
142092,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Withdrawn,Active,Active,Active,Active,Withdrawn,Withdrawn
599663,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
679278,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active
347809,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
1758449,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Withdrawn
1268696,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active
635433,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active
473965,Withdrawn,Withdrawn,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn
126088,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
471977,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
623554,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
31173,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
639012,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active
627100,Active,Active,Withdrawn,Active,Withdrawn,Active,Withdrawn,Active,Withdrawn,Active,Active,Active,Withdrawn,Active,Active
226895,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
549651,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
499865,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Active,Active,Withdrawn
550802,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
633179,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
584191,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
409091,Withdrawn,Active,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn,Active,Active,Withdrawn,Active,Active,Active,Active
689808,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn
2502127,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
582305,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
2569416,Withdrawn,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Active,Active,Active,Active,Withdrawn,Withdrawn
652438,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
613047,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
304589,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn
2648035,Active,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
682051,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Withdrawn,Active
637075,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
549095,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn
690241,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Active
688742,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
597948,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
630333,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Active
572233,Active,Withdrawn,Withdrawn,Active,Active,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn
2552672,Withdrawn,Active,Active,Withdrawn,Active,Active,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Withdrawn,Withdrawn
542293,Active,Withdrawn,Withdrawn,Active,Active,Withdrawn,Active,Withdrawn,Active,Withdrawn,Active,Withdrawn,Active,Withdrawn,Withdrawn
590462,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
231606,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn
2109119,Active,Active,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active
598376,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn
693569,Active,Active,Withdrawn,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active
206003,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
578676,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active
584042,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
1763786,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active
553125,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
544173,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
558747,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
599740,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
630393,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active
675279,Withdrawn,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Active,Active,Withdrawn,Withdrawn
526819,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
135330,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active
574194,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active
603477,Withdrawn,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Active,Active,Active,Active,Active,Active
654002,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
694857,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
1905259,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
98720,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
529240,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Active,Active,Active,Active,Active
2698251,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
309734,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
504105,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
2273119,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn
147756,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Withdrawn,Withdrawn
674657,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Active
1559428,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Withdrawn,Active,Withdrawn,Active
630467,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
654045,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active
271251,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
492088,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active
629053,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Active,Withdrawn,Withdrawn
2393230,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn
2482700,Active,Withdrawn,Active,Active,Active,Withdrawn,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Withdrawn,Withdrawn
695653,Active,Active,Active,Active,Active,Withdrawn,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
2358969,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Active,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn
163067,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
688742,Withdrawn,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn
677018,Active,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn,Withdrawn,Active,Withdrawn,Withdrawn,Withdrawn
360190,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Withdrawn,Withdrawn
285470,Active,Active,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Active,Withdrawn,Withdrawn
51576,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active
559454,Active,Active,Active,Active,Withdrawn,Withdrawn,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
583993,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
495618,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
559672,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
126337,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
400451,Active,Withdrawn,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
652605,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Withdrawn,Active,Active,Active,Withdrawn,Withdrawn
398550,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
1483814,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active
610643,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
177354,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
603469,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
2616950,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn
472584,Active,Active,Withdrawn,Active,Active,Active,Withdrawn,Active,Active,Withdrawn,Withdrawn,Active,Active,Withdrawn,Withdrawn
613735,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Active
1932474,Active,Active,Active,Active,Active,Active,Active,Withdrawn,Withdrawn,Active,Active,Active,Active,Withdrawn,Active
591619,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active
675374,Active,Active,Withdrawn,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Active,Withdrawn
